"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ALDH3B1",1.3946084174664e-07,0.396049865345987,0.738,0.483,0.00305140321741648
"PAFAH1B3",1.39665820150274e-07,-0.704720491459515,0.676,0.678,0.003055888144888
"COPS9",1.39810160929457e-07,0.234036886553235,0.985,0.898,0.00305904632113652
"ODF2L",1.4691353648798e-07,0.580427787294637,0.405,0.195,0.003214468178357
"ARFIP2",1.47038307165837e-07,0.399692663360256,0.603,0.356,0.00321719816078852
"SHF",1.49537980460981e-07,0.474337468063515,0.52,0.284,0.00327189101248627
"CENPK",1.49712540543904e-07,-1.71504467305909,0.171,0.284,0.00327571038710062
"USP33",1.49765122888619e-07,0.418999223592727,0.497,0.254,0.00327686088880298
"CHPF2",1.50399686938996e-07,0.522517990496092,0.324,0.136,0.00329074515022524
"PARP11",1.50530254649524e-07,0.875490295172491,0.223,0.068,0.00329360197173158
"MIPOL1",1.51437091331603e-07,0.37693328597599,0.325,0.136,0.00331344355833547
"PGM5",1.53828887403588e-07,1.55761382933058,0.225,0.076,0.00336577605639051
"UGCG",1.54076934490382e-07,0.376985922968587,0.637,0.377,0.00337120332664956
"RTRAF",1.55390350509965e-07,0.222269309471316,0.992,0.962,0.00339994086915804
"COL8A2",1.56112413064973e-07,3.69003150974588,0.114,0.004,0.00341573959786162
"APOM",1.56489348089444e-07,0.741878659845819,0.243,0.081,0.00342398693619704
"CUEDC1",1.576744511434e-07,0.355384938461893,0.856,0.589,0.00344991699101759
"CUL2",1.57920696762037e-07,0.246504045325272,0.595,0.331,0.00345530484515338
"PIN4",1.59008140571378e-07,0.280747075305112,0.725,0.449,0.00347909811570175
"HAGHL",1.59582472218038e-07,0.373224388419602,0.517,0.275,0.00349166449213067
"TMEM9B",1.60064743600886e-07,0.177474015358395,0.777,0.525,0.00350221658998739
"L3MBTL2",1.60378424846414e-07,0.516054424539771,0.399,0.186,0.00350907993563953
"NBEAL1",1.60743109635574e-07,0.340879875369514,0.58,0.322,0.00351705923882636
"RNPS1",1.61044132922395e-07,-0.535455734014642,0.896,0.852,0.00352364562834201
"HSD17B8",1.61896793024503e-07,0.397238865419602,0.447,0.216,0.00354230183137612
"ADM",1.63583929702594e-07,0.355139180438158,0.752,0.483,0.00357921638189275
"SLC12A9",1.64270916775477e-07,0.352642002940377,0.353,0.153,0.00359424765904743
"DHTKD1",1.64936581492144e-07,0.576713773585901,0.3,0.119,0.00360881240304811
"TNKS2",1.70441228826655e-07,0.385705925123939,0.435,0.225,0.0037292540867272
"FAM98A",1.72981477053394e-07,0.258107952033431,0.789,0.517,0.00378483471792826
"TMEM106C",1.74570396164611e-07,1.51512478512251,0.161,0.03,0.00381960026808168
"RAD51AP1",1.74770964739153e-07,-2.11525373823609,0.081,0.178,0.00382398870849267
"MFAP4",1.7634002427722e-07,1.12130806726959,0.258,0.097,0.00385831973118556
"LHFPL6",1.76359628365198e-07,3.45680450152611,0.105,0,0.00385874866863054
"SCAND1",1.80040647409767e-07,0.322584521116867,0.967,0.839,0.00393928936532571
"CBX3.1",1.80713122707941e-07,-0.514835572986554,0.904,0.856,0.00395400312484974
"IGF2",1.81370211608334e-07,-1.57496963128264,0.043,0.123,0.00396838022999034
"DHRS1",1.81555165503045e-07,0.35721347708922,0.466,0.233,0.00397242702120662
"NPEPPS",1.81683482289405e-07,-0.95004876558809,0.731,0.699,0.00397523459249219
"GAMT",1.82273091088957e-07,0.42957420530121,0.465,0.233,0.00398813523302639
"ENSBTAG00000009049",1.86164889387855e-07,1.23813461664692,0.166,0.034,0.00407328777980628
"ART3",1.86315030511347e-07,-2.46566099769328,0.019,0.076,0.00407657286758828
"EZH2",1.86888367208496e-07,-1.26403618684698,0.454,0.504,0.00408911747452189
"VLDLR",1.88894981758237e-07,-2.38868622490911,0.079,0.174,0.00413302220087022
"PITX3",1.91035590741939e-07,1.01126710577187,0.259,0.097,0.00417985872543362
"CTNNA2",1.92438418757447e-07,3.71191968618068,0.105,0,0.00421055260241294
"BGN",1.95473269910967e-07,-2.13650095146083,0.203,0.309,0.00427695514565195
"SMTNL2",1.95929299486545e-07,-4.54241117389208,0.002,0.03,0.00428693307276561
"LYSMD2",1.96436290465517e-07,-4.2308569731739,0.002,0.03,0.00429802603538552
"CCN1",1.99133644463469e-07,0.469185209864113,0.852,0.674,0.0043570441408607
"IMPA1",2.00777341526974e-07,0.283061831117326,0.663,0.39,0.0043930082326102
"BZW1",2.03303195654435e-07,0.245556238024069,0.983,0.928,0.00444827392091903
"TMEM141",2.07742217735134e-07,0.332514003584241,0.509,0.267,0.00454539972404474
"RAP2C",2.09306363222582e-07,0.43425623494968,0.651,0.386,0.0045796232273101
"SLC16A7",2.10388102479453e-07,-1.92284624332675,0.112,0.22,0.00460329168225043
"ENSBTAG00000001143",2.12563849694361e-07,1.08738516452561,0.189,0.047,0.00465089703131261
"SH3GLB2",2.12655621219581e-07,0.285171069323775,0.632,0.36,0.00465290499228443
"STK10",2.12784411946397e-07,1.12558325870473,0.244,0.085,0.00465572293338717
"ARHGAP32",2.15168994975907e-07,0.436872221084221,0.289,0.11,0.00470789761007285
"DNAJC4",2.15798653017227e-07,0.54236657682524,0.374,0.178,0.00472167452801693
"SERPINH1",2.16804644469841e-07,0.351546399695313,0.979,0.924,0.00474368562100013
"RGS3",2.17489175228904e-07,1.05818152595961,0.275,0.106,0.00475866315400842
"ATP5F1E",2.19432318176473e-07,-0.268117763410075,0.989,0.97,0.00480117912170123
"MAST2",2.19987847906827e-07,0.47074113160671,0.416,0.203,0.00481333411220138
"DCBLD1",2.20928080626921e-07,0.436243862659137,0.286,0.11,0.00483390640411704
"ARSL",2.21690462731346e-07,1.57383586005573,0.167,0.034,0.00485058732456185
"EMG1",2.22989092417671e-07,-0.71911307339269,0.701,0.686,0.00487900134209865
"ZNF608",2.26168772314202e-07,0.357376756468312,0.387,0.182,0.00494857273823473
"ISOC2",2.27607343985981e-07,0.337391760567451,0.698,0.445,0.00498004868641325
"OSBPL10",2.28435759695128e-07,1.78102589371273,0.128,0.013,0.00499817442212939
"C11H9orf116",2.28642417890911e-07,0.510256884863285,0.406,0.195,0.00500269610345313
"FAM174C",2.30434146584514e-07,-1.08053976944762,0.549,0.564,0.00504189912726916
"SLC25A39",2.32781488653194e-07,0.321951868635244,0.825,0.581,0.00509325897173189
"GLMP",2.33148384627624e-07,0.411548679530843,0.492,0.25,0.0051012866556524
"UBE2D2",2.35460998169866e-07,0.300244186396676,0.872,0.636,0.00515188663995667
"SCN2A",2.3680272161753e-07,2.4222192090553,0.128,0.013,0.00518124354899155
"ODR4",2.40892544758354e-07,0.70627319757635,0.331,0.144,0.0052707288793128
"SLC29A2",2.42398367473659e-07,1.37078763842163,0.166,0.034,0.00530367628032366
"SH3RF1",2.43747627363154e-07,0.549808814008154,0.256,0.089,0.00533319808670581
"MPP1",2.5016021206796e-07,0.426455566957286,0.645,0.377,0.00547350544004696
"ERI3",2.50682006720939e-07,0.337590376463384,0.57,0.326,0.00548492230705414
"C24H18orf32",2.51436419850431e-07,0.349529305233436,0.659,0.386,0.00550142886632743
"ENSBTAG00000031834",2.541233470915e-07,0.497834877537695,0.565,0.309,0.00556021883436202
"RDX",2.54571741571489e-07,0.301702644306007,0.919,0.75,0.00557002970558417
"CATHL5",2.61020897161356e-07,3.63888021385726,0.131,0.017,0.00571113722989046
"CDK6",2.65651961326772e-07,1.05553899828247,0.213,0.064,0.00581246491382976
"PDE12",2.67960043925412e-07,0.4576325872459,0.231,0.072,0.00586296576108802
"RCOR2",2.68584492657504e-07,1.31357437643428,0.198,0.055,0.00587662869934618
"NDUFS7",2.69911167519892e-07,0.31113060547037,0.946,0.826,0.00590565634533523
"SERP2",2.71822796953037e-07,2.79206788069084,0.118,0.008,0.00594748279733245
"EEF2",2.72273959753242e-07,0.169350147115886,0.998,0.992,0.00595735423940093
"TM2D1",2.7361032094443e-07,0.445501799524517,0.423,0.212,0.00598659382226413
"NRP2",2.73987252932946e-07,-3.8001691242825,0.005,0.038,0.00599484109417286
"HPS5",2.74562154438418e-07,0.458109236770787,0.4,0.191,0.00600741993911259
"BACE2",2.76060619358803e-07,0.449230501827846,0.499,0.271,0.00604020635157061
"WFDC18",2.78534475227621e-07,-3.79125302418831,0.005,0.038,0.00609433431798035
"PALM2",2.78818912007239e-07,0.386583108403076,0.886,0.691,0.0061005577947184
"ATP5MF",2.7897382195339e-07,0.24917616181639,0.988,0.941,0.00610394722434016
"CITED1",2.83956472519578e-07,2.15725233020857,0.141,0.021,0.00621296761872836
"PPP1R10",2.88702063090661e-07,0.518589836234949,0.397,0.182,0.00631680114042366
"WWP1",2.91167855456056e-07,0.690220391273264,0.337,0.144,0.0063707526773785
"SGO2",2.92421472978529e-07,-1.75486725051869,0.365,0.441,0.00639818182877022
"GLMN",2.9378536962852e-07,0.46979395778367,0.413,0.203,0.00642802388747202
"ACBD5",2.95062615693497e-07,0.286669261977894,0.346,0.148,0.0064559700313737
"PDE5A",3.00174030810783e-07,0.334833060381187,0.742,0.487,0.00656780779413994
"NAGK",3.00287753589806e-07,0.505671001554774,0.408,0.199,0.00657029604854496
"COG8",3.0841333830113e-07,0.57494278803392,0.293,0.114,0.00674808384202873
"ND1",3.14670456707342e-07,-0.485645685339459,0.999,0.996,0.00688498959275664
"ENSBTAG00000018774",3.17953626141137e-07,2.26418809677007,0.118,0.008,0.00695682533996807
"EPRS1",3.18901452766287e-07,0.310313334947691,0.949,0.822,0.00697756378652636
"ANAPC5",3.18902662265861e-07,0.502630494695843,0.408,0.199,0.00697759025037705
"ASIP",3.1988343063146e-07,1.27355551606127,0.247,0.093,0.00699904946221635
"HIBADH",3.20859900469442e-07,0.307605760168221,0.529,0.288,0.00702041462227139
"IL17RC",3.21707604972676e-07,0.276299005698121,0.424,0.212,0.00703896239680216
"MYPN",3.22515623717353e-07,1.88423469862099,0.11,0.004,0.00705664184693568
"MCM10",3.25551835909503e-07,-1.33771457845056,0.239,0.352,0.00712307416969993
"RAPGEF2",3.29843096855761e-07,0.441587089144757,0.314,0.131,0.00721696695920405
"RRBP1",3.29877371441542e-07,0.265923655430871,0.935,0.775,0.00721771688714094
"TOP2B",3.30442303680311e-07,0.409891818913136,0.898,0.699,0.00723007760452521
"ENSBTAG00000038540",3.33943626011398e-07,0.85699793082244,0.23,0.076,0.00730668653712938
"TSPAN31",3.3655382945215e-07,0.589317116792057,0.365,0.161,0.00736379778841304
"DPYSL2",3.36770318777313e-07,-0.885703289093281,0.695,0.657,0.0073685345748476
"ENSBTAG00000054678",3.41252779599198e-07,0.388840767600587,0.349,0.157,0.00746661081763045
"HERC6",3.42313205824777e-07,0.941975394256487,0.26,0.097,0.00748981294344612
"FGF10",3.42747591524625e-07,0.231662900265878,0.513,0.275,0.00749931730255879
"RAB30",3.43634781272876e-07,0.995516638666202,0.184,0.047,0.00751872901425054
"KIF1C",3.44994372374566e-07,0.320208644423603,0.778,0.525,0.00754847686755551
"MACIR",3.4761588786205e-07,0.484679322044821,0.368,0.169,0.00760583562642166
"CTSC",3.48895448897506e-07,-1.76329833267128,0.23,0.331,0.00763383242187744
"HS3ST2",3.49026640049713e-07,2.42385894578275,0.124,0.013,0.00763670288428771
"FAM126A",3.52737119675865e-07,0.484180496452249,0.401,0.191,0.00771788817850792
"CYP2D14",3.54469301631111e-07,0.678996328283451,0.304,0.127,0.0077557883196887
"GALNS",3.54765397939745e-07,0.968593033498122,0.178,0.042,0.00776226690692163
"ID2",3.58960785283949e-07,0.588242132677721,0.568,0.343,0.0078540619820128
"PSMD10",3.60521397968647e-07,0.3707969743812,0.336,0.144,0.00788820818755399
"SHTN1",3.67512824213265e-07,0.221593466624093,0.39,0.182,0.00804118059378624
"FKBP4",3.69055372707554e-07,-0.572303632312733,0.845,0.792,0.00807493155484128
"AAGAB",3.69906392133052e-07,0.430030131800997,0.29,0.114,0.00809355185987118
"STX8",3.73865686056855e-07,0.316081709769086,0.77,0.517,0.00818018121092398
"GABARAPL2",3.75407012209354e-07,0.291196425239831,0.931,0.712,0.00821390542714067
"COPS5",3.77394348401863e-07,0.365613461702792,0.838,0.559,0.00825738834303275
"DDA1",3.78469579214378e-07,0.281478290977225,0.597,0.347,0.00828091439321058
"TRAPPC6B",3.82004828617607e-07,0.318512627155588,0.419,0.208,0.00835826565015324
"PEG3",3.83583632664195e-07,1.81274128849032,0.174,0.042,0.00839280988269258
"NFIB",3.83807269940758e-07,-1.33411399571771,0.203,0.322,0.00839770306630378
"CCT4",3.85573405946897e-07,-0.350052281732487,0.958,0.898,0.0084363461221181
"COPE",3.88641637581987e-07,0.286542438703958,0.962,0.869,0.00850347903029388
"SLC4A2",3.98609662828727e-07,0.297084993444661,0.39,0.182,0.00872157942269255
"CLUAP1",3.999312870755e-07,0.960626153472874,0.258,0.097,0.00875049656121193
"ENO4",4.04549500482176e-07,1.27547335879702,0.193,0.055,0.00885154307055001
"HDLBP",4.04846019179734e-07,0.317904863668922,0.938,0.801,0.00885803089965258
"LRRC59",4.17667456517897e-07,0.389546727451835,0.647,0.424,0.00913856394861159
"SNRPD1",4.21051797794542e-07,-0.524671959309847,0.938,0.898,0.00921261333574458
"GRB2",4.2153079697079e-07,0.346925577519233,0.731,0.483,0.00922309383772088
"MELK",4.23467185309479e-07,-2.13966167553404,0.116,0.216,0.00926546201457141
"CAPN1",4.23471824967416e-07,0.188049721517044,0.589,0.343,0.00926556353028707
"FIBP",4.23547156281012e-07,0.280901004439992,0.927,0.742,0.00926721177942854
"HERC2",4.31387076034889e-07,0.337697048787754,0.482,0.263,0.00943874922364338
"PARG",4.32234111900524e-07,0.591809475698698,0.387,0.182,0.00945728236838346
"XPA",4.32375838953358e-07,0.288863434044924,0.516,0.267,0.00946038335629947
"C1QTNF5",4.32708212039602e-07,-1.60910448399553,0.225,0.339,0.00946765567942649
"MARCHF3",4.33066028134985e-07,0.298518238561665,0.551,0.309,0.00947548469559347
"TMEM256",4.33419889253347e-07,0.311283639164709,0.911,0.703,0.00948322717686323
"ODC1",4.44302099508608e-07,-0.721809497802091,0.737,0.742,0.00972132993724835
"CEMIP2",4.50985142221603e-07,0.505641439284212,0.275,0.106,0.00986755491180868
"PSMB1",4.56959812648505e-07,0.218928955089323,0.991,0.962,0.00999828070074929
"THAP11",4.59589761114344e-07,0.679464025019028,0.331,0.148,0.0100558239731819
"CMBL",4.66407927536073e-07,0.32559403738117,0.651,0.377,0.0102050054544893
"ZNF428",4.6897191561968e-07,0.9820221490098,0.232,0.081,0.0102611055137586
"SZRD1",4.71045970683373e-07,0.20539677768459,0.637,0.373,0.0103064858385522
"OXCT1",4.7212939481803e-07,-0.753609007471371,0.683,0.653,0.0103301911586185
"STX17",4.76819887932124e-07,0.57733131553154,0.311,0.131,0.0104328191479549
"DKC1",4.77941317817292e-07,-0.527758313024944,0.845,0.809,0.0104573560338424
"NFIC",4.87664054609264e-07,0.313508557803387,0.941,0.771,0.0106700895148507
"TBC1D9B",4.88316579160792e-07,0.444580110203582,0.419,0.208,0.0106843667520381
"CRYZ",5.00630705949073e-07,0.434819850246731,0.551,0.314,0.0109537998461657
"CUL5",5.01478827956549e-07,0.270917371019911,0.535,0.301,0.0109723567556893
"SCRN3",5.01975737697808e-07,0.983566328580438,0.238,0.085,0.010983229140828
"UBR4",5.03869783860739e-07,0.304250630371279,0.667,0.407,0.011024670870873
"NCF4",5.03870223186606e-07,-1.01493534192903,0.153,0.271,0.0110246804833229
"SCPEP1",5.13489342834266e-07,-1.54565294746833,0.497,0.517,0.0112351468212137
"GCHFR",5.2351115807384e-07,0.325929001744447,0.462,0.237,0.0114544241386556
"ROM1",5.23631469618584e-07,0.398866453242104,0.484,0.254,0.0114570565552546
"DIDO1",5.26924091014246e-07,0.429666317390622,0.403,0.195,0.0115290991113917
"WWTR1",5.30523397674154e-07,0.306495910780746,0.794,0.542,0.0116078519411105
"HPRT1",5.33174500301458e-07,-0.573809402752912,0.766,0.72,0.0116658580665959
"USP28",5.40086667530989e-07,0.279743544889278,0.321,0.136,0.011817096285578
"GUCD1",5.4167393400885e-07,0.334451353687293,0.578,0.335,0.0118518256761136
"BID",5.42061659166882e-07,-1.00297696400537,0.499,0.53,0.0118603091025714
"UQCRFS1",5.46779914100285e-07,0.270112490232538,0.956,0.843,0.0119635445205142
"PMM2",5.4831853246083e-07,0.403634703741779,0.306,0.131,0.011997209490243
"KLF9",5.51238352860448e-07,1.02445447020588,0.246,0.093,0.0120610951605866
"ATP13A2",5.54238439093329e-07,0.361865958765943,0.246,0.089,0.012126737047362
"COG4",5.74209073631409e-07,0.377025350626886,0.391,0.186,0.0125636945310552
"SLC39A10",5.75962226021174e-07,0.248105893335199,0.603,0.356,0.0126020535053433
"HDGF",5.78404053554232e-07,-0.475033714494586,0.936,0.877,0.0126554806917666
"CDH15",5.87825958347747e-07,1.79674101967031,0.144,0.025,0.0128616319686487
"GYS1",6.00792954097013e-07,0.326827485185091,0.655,0.394,0.0131453498356426
"ADAMTS9",6.04774684528485e-07,-3.77247902489109,0.01,0.051,0.0132324700974832
"FAM174A",6.08317999059976e-07,0.574198547449224,0.383,0.186,0.0133099978194323
"RSPRY1",6.09457740809093e-07,0.307628222292023,0.528,0.292,0.013334935368903
"LIG1",6.09798160578563e-07,-1.33213473032628,0.268,0.377,0.013342383753459
"TNFRSF25",6.10901295544055e-07,3.10916628451639,0.105,0.004,0.0133665203465039
"CDCA8",6.12498884435589e-07,-2.70241656966799,0.049,0.127,0.0134014755914507
"ACVR1",6.13342507722836e-07,0.469532604516002,0.365,0.169,0.0134199340689757
"SNX3",6.27708963248818e-07,0.25876258843809,0.977,0.839,0.0137342721158841
"EBF3",6.31787394302707e-07,0.718211682970221,0.307,0.131,0.0138235081873432
"SAYSD1",6.40685660359619e-07,0.620544402116447,0.368,0.174,0.0140182022486685
"PARK7",6.41128042871752e-07,0.224245565247895,0.968,0.835,0.0140278815780339
"MBD4",6.4245668092367e-07,0.152166547200026,0.343,0.153,0.0140569521786099
"TIMM17A",6.49740465634867e-07,0.696474857830133,0.278,0.11,0.0142163213880909
"ENSBTAG00000046193",6.5186319791172e-07,-2.98038913715842,0.01,0.051,0.0142627667703084
"CDO1",6.52034829941865e-07,-2.6207538716807,0.053,0.131,0.014266522079128
"SPRY2",6.57073852866865e-07,-1.56387727928941,0.218,0.326,0.014376775900727
"GDE1",6.58284534825312e-07,0.474841171303586,0.575,0.326,0.0144032656219778
"IST1",6.62388811211853e-07,0.244131257248775,0.385,0.182,0.0144930671893153
"ND6",6.64741206501276e-07,-1.21080213315338,0.735,0.708,0.0145445375982479
"RNPEP",6.71652174723414e-07,0.949781546958459,0.291,0.127,0.0146957495829483
"NDUFAF5",6.75457898076566e-07,0.340571021611338,0.291,0.119,0.0147790188099153
"RABGAP1",6.79481352547612e-07,0.712051994499749,0.319,0.14,0.0148670519937417
"HCN2",6.8032681400201e-07,1.73601512243472,0.143,0.025,0.014885550690364
"DZIP1",6.91274748256182e-07,0.292431387089536,0.791,0.551,0.0151250914918453
"REPS2",7.03442016497628e-07,2.69727810615274,0.112,0.008,0.0153913113209681
"ENSBTAG00000051647",7.04809591336915e-07,0.391258642563189,0.75,0.534,0.0154212338584517
"DDX5",7.10963438740283e-07,0.197514038473259,0.998,0.953,0.0155558800396374
"TIGAR",7.14568252720217e-07,1.27912215310947,0.136,0.021,0.0156347533695183
"TUT4",7.17789298456372e-07,0.138695347658642,0.626,0.36,0.0157052298502254
"CLDN5",7.19150127438654e-07,-2.15585425975588,0.081,0.178,0.0157350047883577
"ANKRD11",7.34043173590753e-07,-0.724610276703631,0.818,0.784,0.0160608646381657
"MTCL1",7.40909931586766e-07,0.254533394917898,0.173,0.042,0.0162111093031184
"SERPINF1",7.52739553664126e-07,0.624954643337642,0.531,0.309,0.0164699414341711
"KIF23",7.7746750276512e-07,-2.28339735672043,0.094,0.186,0.0170109889605008
"RAB5B",7.78852438773738e-07,0.351470339282081,0.534,0.297,0.0170412913603694
"SAMD4A",7.85870852489814e-07,0.359084149609932,0.533,0.305,0.0171948542524771
"MBIP",8.01597855122363e-07,0.217717333182447,0.453,0.233,0.0175389610700773
"SMAD2",8.02477978452516e-07,0.459166429781303,0.479,0.267,0.0175582181685411
"UHMK1",8.04060373040551e-07,0.55873291860425,0.295,0.123,0.0175928409621273
"H3C3",8.04985185142992e-07,-2.46391238150096,0.064,0.148,0.0176130758509287
"FUOM",8.08273024482349e-07,0.289660778477996,0.82,0.581,0.0176850137756738
"SORBS3",8.10511604719035e-07,0.281173265846336,0.5,0.263,0.0177339939112525
"MTERF2",8.14268667888241e-07,1.31264595403594,0.184,0.051,0.0178161984533947
"ERP29",8.16216296500126e-07,-0.707978346373164,0.78,0.733,0.0178588125674228
"COPA",8.18027164511984e-07,0.325861723645227,0.802,0.572,0.0178984343595222
"DHX38",8.35584974947549e-07,0.336374368222969,0.363,0.174,0.0182825992518524
"ZMAT5",8.37514321416091e-07,0.189269720982276,0.512,0.271,0.0183248133525841
"ZFPL1",8.50280786621659e-07,0.181942128319396,0.548,0.309,0.0186041436112819
"EPC2",8.59752430646266e-07,0.304048538849788,0.435,0.216,0.0188113831825403
"NLN",8.70051796116191e-07,0.78899975629797,0.263,0.102,0.0190367332990223
"ENSBTAG00000023274",8.77090448616758e-07,0.154853262504594,0.758,0.475,0.0191907390157347
"ZEB1",8.82682091458991e-07,0.272139999292335,0.531,0.288,0.0193130841611227
"PANK1",8.83328619590628e-07,1.51189582355642,0.155,0.034,0.0193272301966429
"LAMTOR2",8.88099146608283e-07,0.249966370812328,0.943,0.771,0.0194316093277892
"UQCRC2",8.89154894627573e-07,0.279478105412274,0.794,0.538,0.0194547090944513
"MYCBP2",8.9001100800041e-07,0.337558906864477,0.721,0.458,0.019473440855049
"KBTBD4",8.90541720837437e-07,0.685160881392638,0.27,0.106,0.0194850528519231
"ZEB2.1",8.91745608706617e-07,0.466710624849472,0.695,0.462,0.0195113939185008
"TRIM68",8.95645535658174e-07,0.891828453648291,0.184,0.051,0.0195967243202008
"RHBDD3",8.97451955887364e-07,0.417684874856769,0.441,0.229,0.0196362487948155
"EIF1AX",9.04748424612933e-07,0.224191964087622,0.978,0.936,0.019795895530531
"SLC2A6",9.09720143039545e-07,0.120975195216353,0.416,0.199,0.0199046767297052
"FBXW7",9.12310183695647e-07,0.520270944143184,0.276,0.11,0.0199613468192608
"HNRNPH2",9.18892038064522e-07,0.286384021973894,0.712,0.445,0.0201053577928517
"TMEM134",9.19316048876681e-07,0.313877115315667,0.397,0.191,0.0201146351494218
"EHD1",9.21744009892439e-07,0.316113157627934,0.75,0.504,0.0201677589364466
"HOOK2",9.26505957020693e-07,1.14742628757327,0.225,0.081,0.0202719503396128
"CHPT1",9.4350425092933e-07,0.546617291234741,0.458,0.25,0.0206438730103337
"NXT1",9.44714983493203e-07,0.414211073273351,0.803,0.589,0.0206703638388313
"CDC42",9.474158462713e-07,0.216303920314465,0.982,0.911,0.020729458716416
"NCBP2",9.64085965231218e-07,0.341997336595884,0.775,0.542,0.021094200919259
"AP2M1",9.64476571915138e-07,0.311803525861316,0.36,0.165,0.0211027473935032
"ACAA2",9.74257372365967e-07,0.300657250785,0.859,0.61,0.0213167513073674
"UMPS",9.74889593259321e-07,0.284268452091992,0.577,0.322,0.0213305843005139
"RNF144B",9.81878103778932e-07,-3.94631414825261,0.008,0.047,0.021483492910683
"UBR1",9.82758377389562e-07,0.195366475871829,0.557,0.322,0.0215027532972836
"LHPP",9.82883509491155e-07,0.316283919062587,0.551,0.305,0.0215054911876665
"SCAP",9.8866228129854e-07,0.277964734157883,0.452,0.229,0.0216319307148121
"AHCY",9.89542866353243e-07,0.301179897991253,0.924,0.75,0.021651197915809
"PSMD2",9.9117185609316e-07,0.229361031253936,0.967,0.839,0.0216868402113183
"SKA3",1.00425757720413e-06,-1.89922285181466,0.158,0.263,0.0219731557892263
"IFFO1",1.02058388609618e-06,0.868891282936165,0.221,0.076,0.0223303754277845
"TAF9",1.0242406009396e-06,0.3348019208733,0.899,0.712,0.0224103843485585
"CDCA3",1.02689002755121e-06,-1.26845231619387,0.243,0.356,0.0224683538028204
"PITX2",1.02763037189159e-06,0.885587261483463,0.261,0.102,0.0224845525369879
"ARSA",1.03123481498198e-06,1.11390861776846,0.23,0.085,0.0225634177518058
"SDR39U1",1.03504496480384e-06,0.800202638076675,0.228,0.081,0.022646783829908
"ECHS1",1.04512809569213e-06,0.27294185263001,0.892,0.737,0.0228674027337438
"POMC",1.0563667838764e-06,0.304400684450466,0.55,0.322,0.0231133052312157
"TRIB1",1.07003462945184e-06,-2.1305948517107,0.042,0.114,0.0234123576924062
"RPSA",1.07661171837183e-06,0.0930297945639813,1,1,0.0235562643979756
"HR",1.08530651447684e-06,4.15815546091669,0.093,0,0.0237465065367533
"PPP1R35",1.09495718112752e-06,0.412665611988202,0.679,0.424,0.0239576631230702
"TJP1",1.10562227331385e-06,0.614788273661833,0.366,0.178,0.024191015340107
"TMEM106B",1.1177741435969e-06,0.657837387902819,0.457,0.246,0.0244568982619002
"TRIP10",1.12863820714261e-06,0.512684066290513,0.403,0.199,0.0246946039722802
"BABAM2",1.14250642458225e-06,0.478377558511255,0.328,0.148,0.0249980405698595
"AFDN",1.15668593602164e-06,0.42334175250788,0.421,0.212,0.0253082882801534
"PCDHGC3",1.16451556015007e-06,0.376978773594729,0.853,0.585,0.0254796004560835
"ACO2",1.16463558860169e-06,0.341649015552121,0.825,0.593,0.0254822266786049
"KCNB1",1.17256703470735e-06,1.2443273752024,0.154,0.034,0.0256557667193968
"DOP1B",1.17416692233722e-06,0.916665450512436,0.221,0.076,0.0256907722607385
"MYF6",1.17806187166228e-06,0.720931732195838,0.356,0.174,0.0257759937519708
"ENSBTAG00000045876",1.18310559924863e-06,0.589133234378321,0.261,0.102,0.0258863505115599
"SLC25A15",1.18510780532281e-06,1.32681894858774,0.146,0.03,0.0259301587804631
"HIKESHI",1.19543129531969e-06,0.274674788534844,0.874,0.627,0.0261560367415948
"MPV17L2",1.20193742322518e-06,0.326915137025888,0.709,0.449,0.026298390820167
"CDADC1",1.21473431670273e-06,0.636122403081114,0.342,0.161,0.0265783868494558
"GSS",1.21799699784259e-06,0.506740644875792,0.351,0.165,0.026649774312796
"MBOAT1",1.22587372292325e-06,-1.81364116841827,0.109,0.208,0.0268221170575607
"ABTB1",1.22650035620768e-06,0.270153910244125,0.557,0.309,0.0268358277938241
"FAHD2A",1.25808702880644e-06,0.469105685957983,0.294,0.123,0.0275269441902848
"TRIM8",1.2615113685931e-06,0.404109654167766,0.498,0.275,0.027601868744817
"PGM3",1.26508004776444e-06,0.402270026184036,0.569,0.335,0.027679951445086
"CORO1B",1.28097952574342e-06,0.648663859404809,0.272,0.114,0.0280278320232661
"HEXB",1.28514804459959e-06,0.3388189240042,0.455,0.229,0.0281190392158391
"NDUFA3",1.29610806201193e-06,0.297511079183752,0.895,0.665,0.0283588443968211
"TTC8",1.30575070114131e-06,0.6683607493405,0.221,0.076,0.0285698253409718
"RNF121",1.30982085375341e-06,0.350467332228674,0.463,0.237,0.0286588802801246
"ENSBTAG00000055145",1.31634403895607e-06,0.428354279771241,0.314,0.14,0.0288016075723587
"ATG4C",1.31722351760511e-06,0.43545923359779,0.355,0.174,0.0288208505651997
"ARL1",1.32134684109975e-06,0.329511192979574,0.768,0.504,0.0289110688832625
"ENSBTAG00000052155",1.3258715226704e-06,0.807106327977519,0.384,0.195,0.0290100689160282
"SQOR",1.33815382979247e-06,0.380341421342981,0.847,0.631,0.0292788057958592
"OCIAD2",1.33927610057541e-06,0.421165937793842,0.296,0.127,0.02930336108059
"WDR3",1.3491117099332e-06,0.359138848418463,0.46,0.254,0.0295185642133384
