"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PTPRA",1.98787089225084e-07,0.239950674042759,0.763,0.734,0.00434946151224483
"ENSBTAG00000005315",2.00750681512933e-07,-0.249598651371993,0.584,0.672,0.00439242491150298
"LPAR1",2.01806980110073e-07,-0.807749989590969,0.082,0.139,0.0044155367248084
"CDKN2C",2.03525308361911e-07,-0.347579869952634,0.257,0.347,0.00445313374695861
"DAP",2.04086479284738e-07,0.229173535815767,0.836,0.825,0.00446541216675007
"STX2",2.04615689589916e-07,0.213928021936401,0.865,0.863,0.00447699128822736
"EPN2",2.06274004973016e-07,0.44409966766403,0.377,0.305,0.00451327522880958
"STUB1",2.07572031592489e-07,-0.179901368731999,0.878,0.901,0.00454167605124367
"SERBP1",2.10150413397499e-07,-0.0868765539025902,0.996,0.998,0.00459809104513728
"NADK",2.10402644985355e-07,-0.335249279939182,0.246,0.334,0.00460360987227956
"AIMP2",2.110102990805e-07,-0.264809074463343,0.501,0.597,0.00461690534388134
"RIMS2",2.11677202912904e-07,2.17635751914269,0.039,0.011,0.00463149719973433
"B4GALT1",2.12801264711915e-07,-0.21573630172076,0.752,0.799,0.00465609167189669
"CALM2",2.13833501255881e-07,-0.125335618545747,0.976,0.986,0.00467867700747868
"BICD1",2.16948519290731e-07,1.03756058140045,0.109,0.061,0.0047468336020812
"NDUFA11",2.17162818361392e-07,-0.154674099826623,0.907,0.922,0.00475152246574725
"RAD51AP1",2.19714421590898e-07,-1.12409912686506,0.039,0.081,0.00480735154440884
"AAAS",2.20979945660717e-07,-0.448529264613478,0.212,0.293,0.00483504121105649
"OGT",2.21643855208649e-07,0.618216933900605,0.281,0.214,0.00484956755196524
"ENAH",2.21773975932365e-07,-0.249939734055627,0.853,0.877,0.00485241459340015
"OSMR",2.2204317503769e-07,-1.2667761099394,0.023,0.057,0.00485830466982466
"CALD1",2.23228325371305e-07,0.097964843427262,0.998,0.998,0.00488423575912416
"MET",2.27176660541892e-07,0.360517169121466,0.535,0.482,0.00497062533265661
"CST3",2.27944660798021e-07,0.171731131855441,0.992,0.988,0.00498742917826071
"LSM6",2.28882712269092e-07,-0.160250159865804,0.866,0.896,0.00500795374444773
"GINS3",2.29532852244962e-07,-1.36665935914928,0.015,0.045,0.00502217880711977
"MAPK1",2.30548976461645e-07,-0.301850407906558,0.419,0.508,0.00504441160498079
"MICOS13",2.31901441532551e-07,0.153295101185733,0.952,0.95,0.00507400354073221
"ACAA1",2.35596192416676e-07,-0.207727639932595,0.767,0.829,0.00515484469007688
"MRPS22",2.35765837908545e-07,-0.267849375415749,0.494,0.585,0.00515855653343896
"MAGIX",2.36871503975548e-07,-0.600655841776263,0.066,0.118,0.005182748506985
"TIMM8B",2.39338859344823e-07,-0.207657541147513,0.724,0.783,0.00523673424246472
"EIF3K",2.42250293937406e-07,-0.104328088217348,0.98,0.984,0.00530043643135045
"CCDC47",2.42522639331419e-07,-0.251263460358127,0.626,0.703,0.00530639534857145
"WNT9A",2.44353215837805e-07,-0.720877055472365,0.097,0.155,0.00534644836253117
"PDHX",2.45309637200068e-07,-0.268209478658502,0.38,0.472,0.00536737486193749
"LTBR",2.52303598544989e-07,-0.302301642663801,0.437,0.534,0.00552040273616435
"SERPINA11",2.52602358860576e-07,1.73166707980844,0.068,0.03,0.00552693961186941
"ACTN4",2.55337682877714e-07,0.182290938905746,0.92,0.921,0.00558678850136439
"C3",2.55345502968954e-07,0.119867440295731,0.303,0.226,0.00558695960496071
"TMEM119",2.55880738073635e-07,0.702654309541175,0.357,0.298,0.00559867054905113
"ECHS1",2.57032190616996e-07,0.152971569789238,0.893,0.892,0.00562386433069987
"PPP1R1A",2.61454424732036e-07,-1.31950506401282,0.023,0.058,0.00572062281313694
"COL14A1",2.62136396571411e-07,-0.219735829973597,0.223,0.315,0.00573554435698248
"PTRH2",2.63383655188723e-07,-0.266682959535571,0.561,0.643,0.00576283437552925
"RBBP7",2.66493708948914e-07,-0.221398787179756,0.893,0.91,0.00583088235180224
"SLC4A2",2.69560742642515e-07,0.419031928151042,0.456,0.39,0.00589798904901824
"SERTM1",2.73016694267122e-07,-5.50600489359553,0,0.015,0.00597360527056462
"CHEK1",2.75616226041885e-07,-0.451695970699349,0.141,0.21,0.00603048302579644
"ENSBTAG00000051318",2.76092170733133e-07,-0.27747086551647,0.344,0.441,0.00604089669564095
"CDCA7",2.79529450977643e-07,-1.34851323826372,0.032,0.071,0.00611610438739082
"ERLEC1",2.87095373443543e-07,0.22852930432891,0.78,0.772,0.00628164677094472
"MRAP2",2.88209016722387e-07,1.02674606668177,0.075,0.035,0.00630601328588583
"ARHGAP24",2.88985503196177e-07,1.00915110828311,0.065,0.028,0.00632300280993236
"GPATCH4",2.88995770831526e-07,-0.329316878973399,0.409,0.495,0.00632322746579379
"HJURP",2.89864402264577e-07,-1.46669259512783,0.018,0.049,0.00634223312154894
"USP15",2.94386913958594e-07,-0.20850725180792,0.696,0.78,0.00644118567741403
"SMIM20",2.95000165383159e-07,-0.175050389498531,0.764,0.824,0.00645460361858353
"TMEM183A",2.99708019166058e-07,-0.258520412197997,0.561,0.651,0.00655761145935335
"RNASEH1",3.02122207774794e-07,-0.245160174991866,0.599,0.681,0.00661043390611248
"DHCR24",3.0767185369517e-07,-0.465053764392129,0.139,0.207,0.00673186015885032
"GRB10",3.08507232991955e-07,0.479423719832096,0.483,0.434,0.00675013825786398
"SNRNP27",3.10428823357964e-07,-0.215370532826938,0.696,0.776,0.00679218265507225
"ENSBTAG00000009769",3.1364040474937e-07,-2.4816207327991,0.004,0.024,0.00686245205591622
"CTCF",3.1484250402627e-07,-0.21155417592734,0.604,0.689,0.00688875398809479
"BCS1L",3.19245827844851e-07,-0.386601261690952,0.273,0.355,0.00698509871324534
"TTC1",3.2119136210807e-07,-0.194422697567534,0.679,0.753,0.00702766700292457
"ABCC5",3.21717692694479e-07,0.409484928330388,0.437,0.375,0.00703918311615519
"MAP4",3.24981880249317e-07,0.239881722856284,0.831,0.805,0.00711060353985506
"MEX3D",3.26781231172849e-07,-0.406475786361744,0.236,0.316,0.00714997333806195
"MED9",3.2785679101864e-07,-0.721386870581021,0.062,0.112,0.00717350658748784
"RENBP",3.33480263307726e-07,-0.786008032016259,0.067,0.118,0.00729654816117303
"HAUS7",3.33535591762901e-07,-0.359512063410975,0.291,0.383,0.00729775874777227
"TMEM109",3.33855288194749e-07,-0.286549299952507,0.475,0.559,0.00730475370570111
"DKC1",3.33869712305323e-07,-0.231649373248666,0.83,0.845,0.00730506930524047
"SRSF9",3.43738020185957e-07,-0.160299326542401,0.875,0.902,0.00752098788166874
"S100A14",3.44208450759234e-07,0.253476783666709,0.94,0.959,0.00753128090261204
"PPP1R9A",3.44413704539164e-07,-0.607403507327464,0.069,0.122,0.0075357718553169
"SHMT2",3.44898229922552e-07,-0.283811400354312,0.525,0.597,0.00754637327070545
"HEY1",3.47042806090347e-07,1.132002462823,0.075,0.035,0.0075932965972568
"GCH1",3.50060606657568e-07,-0.730041302415616,0.087,0.142,0.00765932607366758
"USP39",3.51732509904549e-07,-0.269749056409891,0.449,0.547,0.00769590731671154
"PACSIN2",3.53340433419696e-07,-0.252207701086867,0.535,0.632,0.00773108868322294
"PPP5C",3.58690043849876e-07,-0.366803245796202,0.296,0.385,0.00784813815943528
"CUL9",3.58975264861788e-07,0.681642222340622,0.211,0.148,0.00785437879517592
"CD320",3.60275627059167e-07,-0.393539593077141,0.192,0.268,0.00788283072005458
"NDUFB2",3.63223584250739e-07,-0.23230728278956,0.669,0.735,0.00794733202340616
"MRPL49",3.69263284502752e-07,-0.337747499026826,0.297,0.386,0.00807948066492021
"SETD2",3.71118556455994e-07,0.411260161556132,0.488,0.421,0.00812007401525714
"ENSBTAG00000016391",3.74196427771942e-07,-0.219880469827886,0.573,0.671,0.00818741783965009
"MESD",3.78799719897267e-07,-0.133748964757983,0.922,0.927,0.00828813787135219
"SLC39A1",3.80805388369238e-07,-0.235374523714891,0.568,0.65,0.00833202189751894
"MEF2A",3.82699097350845e-07,0.278817889707619,0.653,0.616,0.00837345625003649
"GABRG1",3.84104434358131e-07,-0.557496454703233,0.044,0.087,0.0084042050237559
"SYT11",3.84147506042556e-07,-0.439499299315278,0.174,0.249,0.00840514743221113
"RACGAP1",3.84255992081859e-07,-0.390171211018238,0.279,0.366,0.00840752110675108
"TUBB4B",3.90648915515967e-07,-0.244555492113921,0.761,0.834,0.00854739827148937
"DDRGK1",4.02429421854991e-07,-0.226943527059506,0.657,0.726,0.0088051557501872
"RWDD1",4.02507714189077e-07,-0.143411169570415,0.951,0.956,0.00880686878645699
"PHACTR1",4.08649815756971e-07,-0.717241409715411,0.055,0.102,0.00894125796876252
"CD93",4.13026030260035e-07,-1.07637956151154,0.026,0.061,0.00903700954208957
"RAB15",4.15556749891796e-07,-1.11374289581209,0.03,0.067,0.0090923816876325
"EMC7",4.19681662495536e-07,-0.179337060326035,0.799,0.834,0.00918263477540233
"CHMP6",4.19714970953241e-07,-0.306487302519771,0.351,0.44,0.00918336356445691
"ICA1",4.20237152368935e-07,0.552626793138329,0.274,0.21,0.00919478889383229
"SMIM8",4.20295752728658e-07,-0.31305901871675,0.342,0.432,0.00919607106970305
"SLC25A11",4.21411013130326e-07,-0.208584100424272,0.671,0.758,0.00922047296729153
"PI4KA",4.22971254775081e-07,0.341688070012136,0.556,0.504,0.00925461105447878
"HNMT",4.25668961638182e-07,-0.630336592765375,0.132,0.197,0.00931363688064341
"STX7",4.28524309292397e-07,0.342426708226439,0.592,0.544,0.00937611188731764
"EPM2AIP1",4.28789086967223e-07,-0.541628941462192,0.128,0.193,0.00938190522284284
"ZFP36L2",4.29907457633269e-07,0.216053086894181,0.9,0.88,0.00940637517301592
"LUC7L3",4.32533156985252e-07,-0.209480233605705,0.8,0.864,0.0094638254748373
"HS3ST2",4.32570969904857e-07,0.889844224523554,0.181,0.124,0.00946465282151828
"ST13",4.4219357937529e-07,-0.107580420992511,0.972,0.975,0.00967519551673134
"CBR1",4.44115237649037e-07,-0.577656812322633,0.144,0.211,0.00971724139976092
"HIGD2A",4.49488808700729e-07,-0.168840211826593,0.716,0.785,0.00983481513437195
"UTP11",4.53883382539028e-07,-0.212157061379042,0.657,0.72,0.00993096840995394
"KDM5B",4.56363322150579e-07,0.330468434052092,0.578,0.523,0.00998522948865466
"SQOR",4.76578559631518e-07,-0.184886114248102,0.789,0.847,0.0104275388847376
"FBN1",4.81066867607749e-07,-0.160322627030242,0.908,0.933,0.0105257430632576
"SSBP4",4.87871459093815e-07,0.276852793010917,0.8,0.781,0.0106746275249727
"ASF1B",4.93443611443636e-07,-1.1924433207296,0.031,0.067,0.0107965462183868
"COX6B1",5.01234849084418e-07,-0.0998369567752699,0.982,0.984,0.0109670184979671
"EXO1",5.11104435222512e-07,-1.75569182489106,0.005,0.026,0.0111829650426686
"GYS1",5.13117273687837e-07,0.295336949959618,0.696,0.655,0.0112270059482899
"PCSK6",5.20178953665242e-07,-0.224554428443329,0.279,0.373,0.0113815155061955
"NCAPH",5.21981919052447e-07,-1.25614292938121,0.015,0.043,0.0114209643888675
"SRGAP1",5.23076766017958e-07,0.421661381825546,0.534,0.487,0.0114449196404729
"MRPL10",5.30247140952752e-07,-0.27251536842726,0.511,0.598,0.0116018074440462
"ENSBTAG00000000269",5.34904217659285e-07,-0.323310242524863,0.235,0.318,0.0117037042823852
"TFAM",5.36969864739859e-07,-0.330835500462677,0.197,0.277,0.0117489006405081
"PSMD2",5.49061660961051e-07,-0.113501529898865,0.957,0.967,0.0120134691418278
"CDK6",5.63319026496912e-07,0.628165771391443,0.276,0.213,0.0123254202997524
"EIF3CL",5.69963615131313e-07,-0.124601038919231,0.95,0.964,0.0124708038990731
"OTUB1",5.71172068201819e-07,-0.157767946880665,0.83,0.869,0.0124972448522558
"ESD",5.73915308638281e-07,-0.216275045919786,0.727,0.781,0.0125572669530056
"ZNF503",5.86440305861661e-07,-0.671160298708715,0.115,0.175,0.0128313138922531
"GTPBP10",5.87210985382333e-07,-0.417036942444073,0.193,0.27,0.0128481763601655
"MED29",5.96826315914417e-07,-0.195467470268456,0.764,0.812,0.0130585597922074
"ARPIN",6.08813280393052e-07,-0.239245436515771,0.383,0.476,0.013320834575
"ATF1",6.10074250648685e-07,-0.256204217133476,0.468,0.559,0.0133484246041932
"LY6E",6.15057498176728e-07,-0.327175068956221,0.298,0.383,0.0134574580601068
"GEM",6.17156008370752e-07,0.623191294264283,0.322,0.261,0.0135033734631521
"NDUFA10",6.19175830325216e-07,-0.132052245030124,0.889,0.913,0.0135475671675157
"FAM204A",6.22376211579597e-07,-0.164494182783293,0.87,0.889,0.0136175915093616
"CEP83",6.28207052538295e-07,-0.373822768615734,0.29,0.375,0.0137451703095379
"FNBP4",6.33728333866138e-07,-0.232774890077122,0.55,0.64,0.0138659759449911
"ADGRG6",6.36449571474346e-07,0.847693126051214,0.148,0.095,0.0139255166238587
"GRTP1",6.38943643801282e-07,-0.956070297493229,0.023,0.057,0.0139800869263721
"NDUFB4",6.43176419068706e-07,-0.136690560013194,0.891,0.922,0.0140727000492233
"SDF4",6.45463363425938e-07,0.165923798292072,0.896,0.891,0.0141227383917595
"ITSN1",6.51626300022895e-07,-0.25097387074773,0.628,0.7,0.0142575834445009
"LXN",6.52187426428944e-07,-0.222449198080211,0.64,0.729,0.0142698608902653
"LAPTM4A",6.56714049125946e-07,0.107888749217732,0.99,0.99,0.0143689033948757
"QPRT",6.6443339897743e-07,0.278878652716915,0.687,0.653,0.0145378027696262
"ARPC4",6.65556161341166e-07,-0.137645350063128,0.917,0.941,0.0145623688101447
"DLGAP4",6.68655543623459e-07,0.291512468384854,0.678,0.655,0.0146301832944813
"ENSBTAG00000052466",6.69607414069262e-07,-0.285520757905664,0.621,0.67,0.0146510102198355
"SUGP2",6.7247765458799e-07,0.641338425547221,0.264,0.199,0.0147138110823852
"PRKAR1A",6.74702534184407e-07,-0.121801801402525,0.962,0.968,0.0147624914479548
"BCAP31",6.75660281468274e-07,-0.112953440492492,0.929,0.955,0.0147834469585258
"SH2D3A",6.77954857048301e-07,-0.560485378781443,0.09,0.145,0.0148336522722168
"CEP57",6.84816674656642e-07,-0.35928120899226,0.173,0.246,0.0149837888414873
"CDCA2",6.94456731069996e-07,-0.795548230349711,0.087,0.141,0.0151947132758115
"SPCS3",6.95894855434115e-07,-0.193489182949061,0.81,0.838,0.0152261794368984
"UBE2A",7.06670938110785e-07,-0.170151093893799,0.755,0.809,0.015461960125864
"TRIM24",7.15360924182662e-07,-0.478419093729399,0.171,0.242,0.0156520970211166
"CACNA2D1",7.26970564921044e-07,0.31823451368779,0.563,0.515,0.0159061159604724
"ATP5F1A",7.29607400077663e-07,-0.0977637156309714,0.99,0.993,0.0159638099136993
"UBE2G2",7.30060011042569e-07,-0.348644900839728,0.343,0.434,0.0159737130416114
"DNAJC2",7.41673755596057e-07,-0.212662695410023,0.748,0.799,0.0162278217724417
"BZW1",7.4257398783691e-07,-0.118997834724026,0.979,0.983,0.0162475188538716
"EIF1AX",7.5515671608708e-07,-0.112188663711335,0.962,0.978,0.0165228289479853
"PPIL4",7.58119873684716e-07,-0.325972414672247,0.35,0.438,0.0165876628362216
"ARHGEF19",7.65477879890919e-07,1.19630486483551,0.097,0.054,0.0167486560120133
"CLCC1",7.66857533534539e-07,0.53303759317863,0.276,0.208,0.0167788428337357
"BCAS2",7.70853962758761e-07,-0.265431988269304,0.495,0.591,0.0168662847051617
"C8H9orf64",7.77930528428947e-07,-0.48917034944693,0.147,0.214,0.0170211199620254
"RNF20",7.78247076591748e-07,-0.233974644765186,0.448,0.541,0.0170280460358275
"RIOK2",7.85483017623947e-07,-0.221288609334289,0.58,0.673,0.017186368425612
"CTPS1",7.92667340060629e-07,0.52533351239483,0.388,0.331,0.0173435614005266
"TRAF5",7.9511567955007e-07,-0.744703174511144,0.055,0.1,0.0173971310685555
"MTF2",7.97874080748302e-07,-0.341873765903684,0.244,0.328,0.0174574848867729
"ACO1",8.25673158300247e-07,-0.19604960806771,0.657,0.741,0.0180657287036094
"HMMR",8.29237265494063e-07,-0.562273797979949,0.352,0.431,0.0181437113690101
"CYBA",8.46674933852305e-07,0.651735614714178,0.257,0.193,0.0185252475526884
"MFSD14B",8.59380077261493e-07,0.427325486543644,0.41,0.346,0.0188032360904815
"NABP2",8.61061907267921e-07,-0.279756587694522,0.411,0.497,0.0188400345310221
"PES1",8.61191654726939e-07,-0.218101322958265,0.546,0.632,0.0188428734054254
"B3GNT8",8.62682768294898e-07,-0.658252150475583,0.068,0.118,0.0188754989702924
"TNIK",8.70272439017147e-07,0.871652330272016,0.165,0.111,0.0190415609656952
"STN1",8.74789651156073e-07,-0.438323201052343,0.161,0.229,0.0191403975672949
"TACC3",8.7962700090963e-07,-0.774434741122089,0.091,0.144,0.0192462387799027
"RPS8",8.8388607509229e-07,-0.0448532915880682,1,1,0.0193394273230193
"NEK2",8.85137471942774e-07,-1.62805027059525,0.011,0.037,0.0193668078861079
"ERAP1",8.90259144341112e-07,0.693224720600861,0.175,0.117,0.0194788700781835
"LARP1",9.02882923889232e-07,0.237579838506556,0.818,0.785,0.0197550783746964
"CXCL14",9.27930552069594e-07,-2.62425975787299,0.007,0.03,0.0203031204792827
"H2AC21",9.34233181830132e-07,-1.88155033183052,0.007,0.03,0.0204410220184433
"TSR2",9.42101415583938e-07,-0.357011866807714,0.311,0.393,0.0206131789729766
"ENSBTAG00000051588",9.54753806062197e-07,-0.397468862376339,0.103,0.162,0.0208900132766409
"FRMPD1",9.6113019586215e-07,1.11280697472069,0.109,0.063,0.0210295286854638
"SERINC1",9.61548257285972e-07,0.295169310232211,0.679,0.653,0.0210386758694171
"MRPL48",9.6562040169153e-07,-0.350702771593885,0.283,0.361,0.0211277743890107
"ESM1",9.68662955082352e-07,0.999376790584686,0.129,0.079,0.0211943454572019
"ATF6",9.73631912331662e-07,-0.244193530994872,0.373,0.474,0.0213030662418168
"SUDS3",9.78391888356501e-07,-0.218396208647973,0.709,0.776,0.0214072145172402
"CXXC5",9.90479536721146e-07,0.217393463531363,0.856,0.862,0.0216716922634587
"PON1",9.91979942187564e-07,1.55861578282357,0.035,0.01,0.0217045211350639
"GXYLT1",1.00483282223266e-06,-0.364067335919048,0.175,0.247,0.0219857421504506
"EBPL",1.01238068333969e-06,-0.51752668609347,0.13,0.196,0.0221508893514724
"SPC25",1.01853255633294e-06,-0.912371369940483,0.041,0.081,0.0222854923325647
"SIRPA",1.01938452525904e-06,-0.252678846444992,0.452,0.545,0.0223041334126678
"RAB33A",1.02615436099488e-06,-1.61390646334497,0.009,0.033,0.0224522574185679
"TNPO2",1.03035093406182e-06,0.442928202782833,0.375,0.311,0.0225440784372727
"ASNSD1",1.03391068176115e-06,0.2487896241895,0.684,0.676,0.022621965716934
"MRM1",1.03552746645352e-06,-0.383659592028324,0.223,0.304,0.0226573409660031
"FYN",1.03907855148648e-06,-0.37003529502097,0.154,0.222,0.0227350387065241
"IARS1",1.03982615995256e-06,0.356387587178591,0.598,0.564,0.022751396379762
"BDH2",1.0410160911684e-06,0.214482231105551,0.762,0.748,0.0227774320747646
"TASOR",1.04708223148232e-06,0.29159975500683,0.708,0.689,0.0229101592248332
"BOLA",1.04885826859003e-06,-0.109147320258709,0.924,0.959,0.0229490189167498
"CCDC59",1.05368722036685e-06,-0.184231250744644,0.76,0.82,0.0230546763816267
"PPIG",1.05500861191921e-06,-0.171889916913816,0.834,0.869,0.0230835884287922
"MORN2",1.05627222343067e-06,0.248117931249236,0.71,0.688,0.0231112362486631
"NME6",1.06559728855871e-06,-0.29668651097697,0.256,0.34,0.0233152686736645
"SRI",1.07001011862573e-06,-0.160596638882388,0.857,0.892,0.023411821395531
"UFL1",1.07853751037023e-06,-0.2791872971343,0.488,0.575,0.0235984007269005
"IDH3G",1.08185563986601e-06,-0.224541520232411,0.657,0.739,0.0236710014002684
"SCG5",1.09191461320491e-06,0.60486380379635,0.199,0.139,0.0238910917369234
"WDR5",1.09247248453808e-06,-0.201061622358697,0.679,0.748,0.0239032979616932
"EEF1D",1.09268233084939e-06,-0.0837602113534479,0.994,0.991,0.0239078893989846
"VIPR2",1.09587179476384e-06,-0.822461940417331,0.021,0.052,0.0239776748694329
"ARSA",1.10065865645245e-06,0.471810595711327,0.3,0.23,0.0240824114031796
"FBXO5",1.10135836911551e-06,-0.841638969634842,0.032,0.068,0.0240977211162473
"ZWILCH",1.11387590435314e-06,-0.44805748441444,0.216,0.287,0.0243716047872468
"TH",1.11441490033271e-06,1.2607404519152,0.109,0.064,0.0243833980192797
"KLF6",1.11840926424683e-06,-0.203513952772606,0.835,0.858,0.0244707947017206
"CLTA",1.13136895730855e-06,-0.118696185484457,0.973,0.981,0.0247543527859111
"CHTF8",1.13405756657298e-06,-0.385646841463095,0.153,0.221,0.0248131795566167
"ACACB",1.13996465096429e-06,-0.407669272281433,0.288,0.367,0.0249424265630986
"RCOR2",1.1533097705213e-06,-0.501530986111879,0.135,0.198,0.025234417779006
"EFHD1",1.1618109474942e-06,-2.06069762466058,0.011,0.036,0.0254204235311732
"SMTN",1.16313462218648e-06,0.607142033223546,0.3,0.238,0.0254493855334402
"CORO7",1.16684502159642e-06,-0.39894457656135,0.15,0.22,0.0255305690725296
"AGTRAP",1.16691852358115e-06,-0.332234490760374,0.317,0.4,0.0255321772959555
"SLC19A1",1.17691093988021e-06,-0.455901027941835,0.115,0.176,0.0257508113645791
"VPS35",1.17923474043656e-06,-0.172111165767175,0.756,0.813,0.025801656120752
"TMED1",1.18582848761274e-06,-0.299753928641292,0.469,0.551,0.0259459273089667
"S100A1",1.18741365354062e-06,-0.619084744151841,0.225,0.297,0.0259806107394688
"ARRDC3",1.18921046102012e-06,-0.62410159613377,0.12,0.179,0.0260199248871202
"CHRDL1",1.20285271205503e-06,0.430973364698015,0.442,0.38,0.026318417339764
"RGMB",1.20857150399404e-06,0.391121465852897,0.504,0.446,0.0264435445073897
"FAM13A",1.2178160080179e-06,-0.34126141815213,0.328,0.407,0.0266458142554317
"MICAL2",1.22164023623013e-06,0.580614336722475,0.325,0.265,0.0267294883687152
"PDCD5",1.23144806579067e-06,-0.154864531114915,0.858,0.88,0.0269440836794998
"ENSBTAG00000025258",1.24030153759211e-06,-1.89695680411403,0.019,0.048,0.0271377976425154
"GRIA1",1.24731274737994e-06,3.19414108197186,0.02,0.002,0.0272912029126731
"ANK3",1.25328723699226e-06,0.258837218581209,0.81,0.78,0.0274219247453907
"ENSBTAG00000052570",1.25874867145553e-06,-1.38653761277854,0.019,0.048,0.0275414209314469
"INKA1",1.25931205894782e-06,-0.326422567402419,0.38,0.466,0.0275537478497782
"SPATA20",1.2610569859623e-06,0.31085779099601,0.631,0.595,0.0275919268528551
"MYSM1",1.2702704571217e-06,0.434395679138488,0.483,0.427,0.0277935176018228
"COX11",1.28597604668524e-06,-0.335023681132527,0.301,0.384,0.028137155901473
"CIAO2B",1.28695515625153e-06,-0.177514441760143,0.76,0.83,0.0281585788187836
"ARHGEF10L",1.29875944299444e-06,0.317960556624994,0.509,0.453,0.0284168566127183
"ACSL1",1.29912165632178e-06,-0.431226547103337,0.138,0.203,0.0284247818403204
"MFF",1.30116213769524e-06,0.198477178170134,0.807,0.817,0.0284694275727719
"TSKU",1.34115669392961e-06,0.588038864101377,0.278,0.215,0.0293445084631798
"UTP6",1.34493245670994e-06,0.279593441950264,0.695,0.663,0.0294271221528135
"NFYB",1.34840612220792e-06,-0.345687121978457,0.374,0.454,0.0295031259539094
"GPC4",1.37248190491004e-06,0.599245173285973,0.324,0.262,0.0300299040794317
"EIF5",1.39530961099062e-06,-0.124143148287745,0.984,0.983,0.0305293742884748
"BCL7C",1.40981354393198e-06,-0.146167214799675,0.865,0.889,0.0308467203412316
"HELLS",1.43217392606895e-06,-0.615783173473965,0.075,0.125,0.0313359655023887
"PTPN6",1.44359857853436e-06,-0.257288289306538,0.5,0.598,0.0315859368983318
"GCSH",1.44487015952447e-06,-0.301530605472288,0.41,0.491,0.0316137590903955
"AK1",1.45013979554817e-06,-0.410230356071526,0.225,0.301,0.0317290587265939
"CXCL10",1.47129949699985e-06,0.243353205128895,0.663,0.597,0.0321920329943566
"B3GAT3",1.48008689450825e-06,0.219714338077493,0.806,0.794,0.0323843012518406
"ZHX1",1.50006958779065e-06,0.285840888423237,0.71,0.663,0.0328215225808594
"CSDE1",1.51426838084598e-06,0.106419364406035,0.98,0.979,0.0331321921729099
"RTRAF",1.53293982274814e-06,-0.0756887875975156,0.99,0.992,0.0335407233217293
"CNRIP1",1.54299118063882e-06,-0.23882250901971,0.483,0.576,0.0337606470323775
"NEMF",1.54521433940126e-06,-0.243036805207991,0.595,0.681,0.0338092897460996
"DPF1",1.55629206050425e-06,-0.853629815323395,0.029,0.064,0.0340516702838331
"NSMCE1",1.57438275040552e-06,0.166107184004747,0.906,0.92,0.0344474945788728
"NOB1",1.63433531358178e-06,-0.307553749249977,0.421,0.502,0.0357592566611694
"LGALS3",1.63855520711473e-06,-0.279299948615119,0.852,0.879,0.0358515879316704
"LSM12",1.64574934110208e-06,-0.230567250430613,0.649,0.716,0.0360089955833135
"RASGRF2",1.64658090029668e-06,2.70655970581015,0.022,0.004,0.0360271900984913
"FKBP14",1.65033100198872e-06,0.477992917646926,0.392,0.332,0.0361092423235132
"SAR1B",1.65511450396417e-06,-0.37791818246606,0.206,0.278,0.036213905346736
"NT5DC1",1.67548134657215e-06,-0.772816530643475,0.071,0.119,0.0366595318629986
"SBF2",1.67682181730527e-06,0.379795426219897,0.546,0.501,0.0366888613626393
"RIDA",1.68111619401148e-06,-0.180467522128705,0.763,0.819,0.0367828223249712
"CST6",1.71525028194247e-06,0.423777617592843,0.731,0.722,0.0375296761689012
"MPC2",1.72410672972967e-06,-0.146666514315131,0.93,0.949,0.0377234552464851
"KCNJ2",1.76682172833053e-06,0.766028958048927,0.144,0.093,0.0386580594158719
"UBE2Z",1.77095759593188e-06,0.260961514762814,0.675,0.625,0.0387485521989896
"TGFBR3",1.77864415191658e-06,-0.247411219569357,0.41,0.497,0.0389167340439347
"SFRP5",1.78194389006897e-06,1.14564715046595,0.084,0.045,0.038988932314709
"ACSS2",1.78554682596053e-06,-0.597921066878288,0.173,0.237,0.0390677645520164
"LPL",1.78758892084714e-06,-0.935730666828962,0.029,0.063,0.0391124455881355
"MYH10",1.82949466777982e-06,0.309160476154148,0.738,0.723,0.0400293433310225
"ENSBTAG00000018680",1.85882328102926e-06,-0.234409391060301,0.496,0.581,0.0406710533889201
"ITGA6",1.85990856278646e-06,0.825305529019007,0.347,0.293,0.0406947993537677
"SPATS2L",1.87602284201101e-06,-0.148401912644724,0.985,0.988,0.0410473797832008
"GSTK1",1.88241933100931e-06,-0.244113583874063,0.564,0.666,0.0411873349624837
"METTL7A",1.88498945664469e-06,-0.719074809440579,0.069,0.117,0.0412435693113857
"ASPN",1.88519609821303e-06,1.69792586556902,0.035,0.011,0.0412480906289011
"AVPI1",1.89835831542375e-06,-0.132562776209048,0.962,0.968,0.0415360799414717
"RRAS",1.90059629379471e-06,-0.162749746003227,0.775,0.83,0.0415850469082282
"RFC2",1.90763489986438e-06,-0.370380867441335,0.343,0.423,0.0417390516090325
"SH3KBP1",1.90791634616381e-06,0.602204922772112,0.122,0.073,0.0417452096540642
"LIPE",1.91357979437581e-06,-1.34551062103476,0.022,0.052,0.0418691259009428
"ATP2B4",1.92492587495759e-06,-0.361693310780796,0.306,0.386,0.042117378144072
"SCN7A",1.9306027754862e-06,1.35681498978673,0.078,0.04,0.042241588727638
"DNAJA1",1.94213488302339e-06,-0.13782168097089,0.925,0.954,0.0424939112405518
